GrpCode,MenuCode,GroupName,ChineseGroupName,Name,ChineseName,PNU,DefaultValue,Min,Max,Unit,Scale,Datatype,Enum,ChineseEnum,ModelCodeValue,ReadOnly,AccLevelR,AccLevelW,Help,LicenseKey,User,BitPosition,Decimal,Visibility,VariableName,UniqueID
"M24","r16","Main menu|Thermostat control","Main menu|Thermostat control","Melt interval","Melt interval","122","1.0","0.0","10.0","hours","0.0","Float","","","0","0","1","2","Melt function. 
Only for control of MT cases/rooms (-5 to +10°C). The function ensures that the evaporator will not be blocked by frost. Here you set how often the function is to stop the refrigeration and hence transform the frost to water (or ice if there is too much frost).","LIC001","1,2,3","0","1.0","","Id_1053464","1053464"
"M24","r17","Main menu|Thermostat control","Main menu|Thermostat control","Melt period","Melt period","121","5.0","0.0","30.0","minutes","0.0","Float","","","0","0","1","2","Melt period. 
Here you set how long an on-going melt function is to last","LIC001","1,2,3","0","1.0","","Id_1053473","1053473"
"M06","x16","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Alarm status","Alarm status","2541","0.0","0.0","1.0","","0.0","Enum","0:OFF,1:ON","0:OFF,1:ON","0","1","0","4","Actual alarm status","LIC001","1,2,3","0","1.0","","Id_1048585","1048585"
"M06","u57","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Alarm air temp. A","Alarm air temp. A","2578","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Measured temperature for alarm thermostat","LIC001","1,2,3","0","10.0","","Id_1053497","1053497"
"M06","U34","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Alarm air temp. B","Alarm air temp. B","2671","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Measured temperature for alarm thermostat","LIC001","1,2,3","0","10.0","Id_1053441 == 6 || Id_1053441 == 7","Id_1053608","1053608"
"VAI","u36","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","S6 Product temp. A","S6 Product temp. A","2555","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Actual sensor value","LIC001","1,2,3","0","10.0","Id_1053441 != 6 && Id_1053441 != 7 && Id_1053537 == 1","Id_1053553","1053553"
"M06","x15","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Reset all alarms","Reset all alarms","2046","0.0","0.0","1.0","","0.0","Enum","0:OFF,1:ON","0:OFF,1:ON","0","0","1","1","Command for resetting all alarms","LIC001","1,2,3","0","1.0","","Id_1054844","1054844"
"M06","A36","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Alarm sensor S4% A","Alarm sensor S4% A","10037","100.0","0.0","100.0","%","0.0","Float","","","0","0","1","2","Signal to the alarm thermostat 
Here you have to define the ratio between the sensors which the alarm thermostat has to use. S3, S4 or a combination of the two. 
With setting 0% only S3 is used. With 100% only S4 is used","LIC001","1,2,3","0","1.0","","Id_1053494","1053494"
"M06","A13","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Ther. band 1 /High alarm limit","Ther. band 1 /High alarm limit","10019","8.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Upper alarm limit. 
Here you set when the alarm for high temperature is to start. The limit value is set in absolute value.  
The limit value will be raised with the night offset during night operation.","LIC001","1,2,3","0","10.0","","Id_1053500","1053500"
"M06","A14","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Ther. band 1 /Low alarm limit","Ther. band 1 /Low alarm limit","10020","-30.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Lower alarm limit. 
Here you set when the alarm for low temperature is to start. The limit value is set in absolute value","LIC001","1,2,3","0","10.0","","Id_1053502","1053502"
"M06","A20","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Ther. band 2 /High alarm limit","Ther. band 2 /High alarm limit","10021","8.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Upper alarm limit. 
Here you set when the alarm for high temperature is to start. The limit value is set in absolute value.  
The limit value will be raised with the night offset during night operation.","LIC001","1,2,3","0","10.0","(Id_1056200 == 7) || (Id_1056217 == 7) || (Id_1056234 == 7)","Id_1053519","1053519"
"M06","A21","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Ther. band 2 /Low alarm limit","Ther. band 2 /Low alarm limit","10022","-30.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Lower alarm limit. 
Here you set when the alarm for low temperature is to start. The limit value is set in absolute value","LIC001","1,2,3","0","10.0","(Id_1056200 == 7) || (Id_1056217 == 7) || (Id_1056234 == 7)","Id_1053521","1053521"
"M06","A03","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Alarm delay A","Alarm delay A","10002","30.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Alarm delay (short alarm delay on air temperature)
. If the upper or the lower alarm limit values are exceeded, a timer function will commence. The alarm will not become active until the set time delay has been passed. 
The time delay is set in minutes","LIC001","1,2,3","0","1.0","","Id_1053495","1053495"
"M06","A12","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Alarm delay pulldown A","Alarm delay pulldown A","10018","90.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Time delay for cooling (long alarm delay)
This time delay is used during start-up, during defrost, immediately after a defrost. There will be change-over to the normal time delay when the temperature has dropped below the set upper alarm limit. 
The time delay is set in minutes","LIC001","1,2,3","0","1.0","","Id_1053496","1053496"
"M06","A53","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Alarm delay B","Alarm delay B","10054","30.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Alarm delay (short alarm delay on air temperature)
. If the upper or the lower alarm limit values are exceeded, a timer function will commence. The alarm will not become active until the set time delay has been passed. 
The time delay is set in minutes","LIC001","1,2,3","0","1.0","Id_1053441 == 6 || Id_1053441 == 7","Id_1053606","1053606"
"M06","a01","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Use product sensor S6","Use product sensor S6","10096","0.0","0.0","1.0","","0.0","Enum","0:No,1:Yes","0:No,1:Yes","0","0","1","2","","LIC001","1,2,3","0","1.0","Id_1053441 != 6 && Id_1053441 != 7","Id_1053537","1053537"
"M06","A22","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Ther. band 1 /S6 High alarm limit","Ther. band 1 /S6 High alarm limit","10023","8.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Upper alarm limit for S6 product temperature","LIC001","1,2,3","0","10.0","Id_1053441 != 6 && Id_1053441 != 7 && Id_1053537 == 1","Id_1053503","1053503"
"M06","A23","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Ther. band 1 /S6 Low alarm limit","Ther. band 1 /S6 Low alarm limit","10024","-30.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Lower alarm limit for S6 product temperature","LIC001","1,2,3","0","10.0","Id_1053441 != 6 && Id_1053441 != 7 && Id_1053537 == 1","Id_1053504","1053504"
"M06","A24","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Ther. band 2 /S6 High alarm limit","Ther. band 2 /S6 High alarm limit","10025","8.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Upper alarm limit for S6 product temperature","LIC001","1,2,3","0","10.0","Id_1053441 != 6 && Id_1053441 != 7 && Id_1053537 == 1 && ((Id_1056200 == 7) || (Id_1056217 == 7) || (Id_1056234 == 7))","Id_1053522","1053522"
"M06","A25","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Ther. band 2 /S6 Low alarm limit","Ther. band 2 /S6 Low alarm limit","10026","-30.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Lower alarm limit for S6 product temperature","LIC001","1,2,3","0","10.0","Id_1053441 != 6 && Id_1053441 != 7 && Id_1053537 == 1 && ((Id_1056200 == 7) || (Id_1056217 == 7) || (Id_1056234 == 7))","Id_1053523","1053523"
"M06","A26","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","S6 Alarm delay","S6 Alarm delay","10027","60.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","S6 temperature alarm delay 
The alarm is activated if one of the relevant alarm limits is exceeded. The time delay is set in minutes. 
(Alarms will not activate when the setting is set to the maximum value.)","LIC001","1,2,3","0","1.0","Id_1053441 != 6 && Id_1053441 != 7 && Id_1053537 == 1","Id_1053539","1053539"
"M06","A52","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","S6 Alarm delay pulldown","S6 Alarm delay pulldown","10053","90.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Time delay on S6 (product sensor) for pull-down (long alarm delay)
This time delay is used for start-up, during defrosting, immediately after a defrost and after an appliance clean. 
A change is carried out to standard time delay (A26) when the temperature has reached below the set upper alarm limit. The time delay is set in minutes.","LIC001","1,2,3","0","1.0","Id_1053441 != 6 && Id_1053441 != 7 && Id_1053537 == 1","Id_1053540","1053540"
"M06","A04","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Door open alarm delay","Door open alarm delay","10003","60.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Time delay for door alarm
The time delay is set in minutes.","LIC001","1,2,3","0","1.0","(Id_1056200 == 2) || (Id_1056200 == 3) || (Id_1056217 == 2) || (Id_1056217 == 3) || (Id_1056234 == 2) || (Id_1056234 == 3)","Id_1054316","1054316"
"M06","o89","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Door restart inj. delay","Door restart inj. delay","2120","30.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Start of refrigeration when door is open 
If the door has been left open, refrigeration must be started after a set time. That time can be set here.","LIC001","1,2,3","0","1.0","(Id_1056200 == 2) || (Id_1056217 == 2) || (Id_1056234 == 2)","Id_1054320","1054320"
"M06","A27","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Alarm delay DI 1","Alarm delay DI 1","10028","30.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Time delay for digital input alarm","LIC001","1,2,3","0","1.0","Id_1053441 != 7 && Id_1053441 != 8 && ((Id_1056200 == 8) || (Id_1056200 == 9))","Id_1054334","1054334"
"M06","A28","Main menu|Alarm limits and delays","Main menu|Alarm limits and delays","Alarm delay DI 2","Alarm delay DI 2","10029","30.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Time delay for digital input alarm","LIC001","1,2,3","0","1.0","(Id_1056217 == 8) || (Id_1056217 == 9)","Id_1055016","1055016"
"M52","U57","Main menu|Humidity control","Main menu|Humidity control","Humidity","Humidity","2687","0.0","0.0","100.0","%","0.0","Float","","","0","1","0","4","","LIC001","1,2,3","0","1.0","Id_1053441 == 8","Id_1054315","1054315"
"M21","h23","Main menu|Humidity control","Main menu|Humidity control","Humidity cutin SP","Humidity cutin SP","2214","70.0","0.0","100.0","","0.0","Float","","","0","1","0","1","Set point for the humidity control. If the relative humidity goes below the set point the humidifier is started","LIC001","1,2,3","0","1.0","Id_1053441 == 8","Id_1054285","1054285"
"M21","h24","Main menu|Humidity control","Main menu|Humidity control","Humidity differential","Humidity differential","2215","5.0","1.0","30.0","","0.0","Float","","","0","0","1","2","Differential for stopping humidifier. Humidification is stopped when the humidity has increased with the set differntial above the set point","LIC001","1,2,3","0","1.0","Id_1053441 == 8","Id_1054290","1054290"
"M21","h25","Main menu|Humidity control","Main menu|Humidity control","Humidity high alarm limit","Humidity high alarm limit","2216","100.0","0.0","100.0","","0.0","Float","","","0","0","1","2","High alarm limit for relative humidity","LIC001","1,2,3","0","1.0","Id_1053441 == 8","Id_1054287","1054287"
"M21","h26","Main menu|Humidity control","Main menu|Humidity control","Humidity low alarm limit","Humidity low alarm limit","2217","0.0","0.0","100.0","","0.0","Float","","","0","0","1","2","Low alarm limit for relative humidity","LIC001","1,2,3","0","1.0","Id_1053441 == 8","Id_1054288","1054288"
"M21","h27","Main menu|Humidity control","Main menu|Humidity control","Humidity alarm delay","Humidity alarm delay","2218","60.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Delay of high and low humidity alarms","LIC001","1,2,3","0","1.0","Id_1053441 == 8","Id_1054289","1054289"
"M21","h29","Main menu|Humidity control","Main menu|Humidity control","Humidity/Min signal range","Humidity/Min signal range","2220","0.0","0.0","100.0","","0.0","Float","","","0","0","1","2","","LIC001","1,2,3","0","1.0","Id_1053441 == 8","Id_1054313","1054313"
"M21","h30","Main menu|Humidity control","Main menu|Humidity control","Humidity/Max signal range","Humidity/Max signal range","2221","100.0","0.0","100.0","","0.0","Float","","","0","0","1","2","","LIC001","1,2,3","0","1.0","Id_1053441 == 8","Id_1054314","1054314"
"M21","h28","Main menu|Humidity control","Main menu|Humidity control","Humidity ctrl. at defrost","Humidity ctrl. at defrost","2219","0.0","0.0","1.0","","0.0","Enum","0:No,1:Yes","0:No,1:Yes","0","0","1","2","Select how to control humidity during defrost:
No: Humidity control is stopped during defrost
Yes: Normal humidity control is running during defrost","LIC001","1,2,3","0","1.0","Id_1053441 == 8","Id_1054284","1054284"
"VDO","u23","Main menu|Injection control","Main menu|Injection control","AKV valve opening degree","AKV valve opening degree","2528","0.0","0.0","100.0","%","0.0","Float","","","0","1","0","4","Actual status of output function","LIC001","1,2,3","0","1.0","Id_1053441 > 0","Id_1053814","1053814"
"VAI","u25","Main menu|Injection control","Main menu|Injection control","Pe Evap. pressure A","Pe Evap. pressure A","2543","0.0","-1.0","200.0","Bar-g","0.0","Float","","","0","1","0","4","Actual sensor signal","LIC001","1,2,3","0","10.0","","Id_1053753","1053753"
"M52","u26","Main menu|Injection control","Main menu|Injection control","Te Evap. temp. A","Te Evap. temp. A","2544","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Temperature converted from pressure","LIC001","1,2,3","0","10.0","","Id_1053754","1053754"
"VAI","u20","Main menu|Injection control","Main menu|Injection control","S2 Gas outlet A","S2 Gas outlet A","2537","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Actual sensor value","LIC001","1,2,3","0","10.0","","Id_1053700","1053700"
"M10","u21","Main menu|Injection control","Main menu|Injection control","Superheat","Superheat","2536","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Readout of actual superheat","LIC001","1,2,3","0","10.0","","Id_1053779","1053779"
"M10","u22","Main menu|Injection control","Main menu|Injection control","Superheat reference","Superheat reference","2535","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Read out of the actual superheat reference","LIC001","1,2,3","0","10.0","","Id_1053780","1053780"
"M24","n10","Main menu|Injection control","Main menu|Injection control","Min superheat limit","Min superheat limit","3021","3.0","2.0","20.0","°C","0.0","Float","","","0","0","1","2","Min. value for the superheat reference","LIC001","1,2,3","0","10.0","","Id_1053776","1053776"
"M24","n09","Main menu|Injection control","Main menu|Injection control","Max superheat limit","Max superheat limit","3015","12.0","2.0","20.0","°C","0.0","Float","","","0","0","1","2","Max. value for the superheat reference","LIC001","1,2,3","0","10.0","","Id_1053775","1053775"
"M24","n11","Main menu|Injection control","Main menu|Injection control","MOP temperature","MOP temperature","3013","15.0","-50.0","15.0","°C","0.0","Float","","","0","0","1","2","MOP temperature 
If no MOP function is required, select highest value, which corresponds to OFF","LIC001","1,2,3","0","10.0","","Id_1053777","1053777"
"M24","n13","Main menu|Injection control","Main menu|Injection control","AKV Period time","AKV Period time","3019","6.0","3.0","6.0","ss","0.0","Float","","","0","0","1","2","AKV valve’s time period in seconds 
Should only be set to a lower value if it is a decentralised plant and the suction  pressure fluctuates a lot and in line with the opening of the AKV valve.","LIC001","1,2,3","0","1.0","","Id_1053778","1053778"
"M10","P87","Main menu|Injection control","Main menu|Injection control","Min superheat limit flood","Min superheat limit flood","3153","1.0","0.0","20.0","°C","0.0","Float","","","0","0","1","2","Min. value for the superheat reference during flooded operation","LIC001","1,2,3","0","10.0","","Id_1053797","1053797"
"M10","P86","Main menu|Injection control","Main menu|Injection control","Max superheat limit flood","Max superheat limit flood","3152","3.0","0.0","20.0","°C","0.0","Float","","","0","0","1","2","Max. value for the superheat reference during flooded operation","LIC001","1,2,3","0","10.0","","Id_1053796","1053796"
"M13","U73","Main menu|Defrost control","Main menu|Defrost control","Defrost sensor temperature","Defrost sensor temperature","2703","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Actual temperature of selected defrost stop sensor","LIC001","1,2,3","0","10.0","Id_1054083 > 0 && Id_1054087 > 0","Id_1053674","1053674"
"VAI","u09","Main menu|Defrost control","Main menu|Defrost control","S5 Evaporator A","S5 Evaporator A","1011","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Actual sensor value","LIC001","1,2,3","0","10.0","Id_1054083 > 0 && (Id_1054087 == 1 || Id_1054087 == 3)","Id_1053739","1053739"
"VAI","u75","Main menu|Defrost control","Main menu|Defrost control","S5 Evaporator B","S5 Evaporator B","2595","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Actual sensor value","LIC001","1,2,3","0","10.0","Id_1053441 == 7","Id_1053934","1053934"
"M13","u11","Main menu|Defrost control","Main menu|Defrost control","Defrost time","Defrost time","2508","0.0","0.0","900.0","minutes","0.0","Float","","","0","1","0","4","Read the duration of the ongoing defrost or the duration of the last completed defrost.","LIC001","1,2,3","0","1.0","","Id_1053672","1053672"
"VDO","u60","Main menu|Defrost control","Main menu|Defrost control","Defrost A","Defrost A","2512","0.0","0.0","1.0","","0.0","Enum","0:OFF,1:ON","0:OFF,1:ON","0","1","0","4","Actual status of output function","LIC001","1,2,3","0","1.0","Id_1053441 > 0 && Id_1053441 != 5","Id_1053774","1053774"
"VDO","u83","Main menu|Defrost control","Main menu|Defrost control","Defrost B","Defrost B","2603","0.0","0.0","1.0","","0.0","Enum","0:OFF,1:ON","0:OFF,1:ON","0","1","0","4","Actual status of output function","LIC001","1,2,3","0","1.0","Id_1053441 == 7","Id_1053969","1053969"
"M13","U01","Main menu|Defrost control","Main menu|Defrost control","Adaptive defrost state","Adaptive defrost state","2628","0.0","0.0","6.0","","0.0","Enum","0:OFF,1:Error,2:Tuning,3:OK,4:Little ice,5:Medium ice,6:Heavy ice","0:OFF,1:Error,2:Tuning,3:OK,4:Little ice,5:Medium ice,6:Heavy ice","0","1","0","4","Actual state of the adaptive defrost function","LIC001","1,2,3","0","1.0","","Id_1053830","1053830"
"M13","U10","Main menu|Defrost control","Main menu|Defrost control","Accumulated defrosts","Accumulated defrosts","2648","0.0","0.0","32767.0","","0.0","Float","","","0","1","0","4","Number of defrosts carried out since the initial power up or since the resetting of the function","LIC001","1,2,3","0","1.0","","Id_1054111","1054111"
"M13","U11","Main menu|Defrost control","Main menu|Defrost control","Accumulated skipped defrosts","Accumulated skipped defrosts","2649","0.0","0.0","32767.0","","0.0","Float","","","0","1","0","4","Number of defrosts skipped since the initial power up or since the resetting of the function","LIC001","1,2,3","0","1.0","","Id_1054112","1054112"
"M13","x02","Main menu|Defrost control","Main menu|Defrost control","Tc temp. average","Tc temp. average","2635","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Average value of the condensing temperature signal distributed via the system manager to the case controllers that are using adaptive defrost. At transcritical CO2 sites the receiver pressure is distributed to the case controllers. Function needs to be set up in the system manager.","LIC001","1,2,3","0","10.0","Id_1054105 >= 1","Id_1054110","1054110"
"M24","x09","Main menu|Defrost control","Main menu|Defrost control","Start defrost","Start defrost","1013","0.0","0.0","1.0","","0.0","Enum","0:OFF,1:ON","0:OFF,1:ON","0","1","0","0","Command for starting a defrost","LIC001","1,2,3","0","1.0","","Id_1054860","1054860"
"M24","x10","Main menu|Defrost control","Main menu|Defrost control","Stop defrost","Stop defrost","1060","0.0","0.0","1.0","","0.0","Enum","0:OFF,1:ON","0:OFF,1:ON","0","1","0","0","","LIC001","1,2,3","0","1.0","","Id_1054926","1054926"
"M24","d04","Main menu|Defrost control","Main menu|Defrost control","Max defrost time","Max defrost time","1003","45.0","0.0","360.0","minutes","0.0","Float","","","0","0","1","2","This setting is a safety time so that the defrost will be stopped if there has not already been a stop based on temperature or via coordinated defrost.","LIC001","1,2,3","0","1.0","","Id_1054086","1054086"
"QCK","d03","Main menu|Defrost control","Main menu|Defrost control","Defrost start interval","Defrost start interval","1002","8.0","0.0","240.0","hours","0.0","Float","","","0","0","1","2","The function is zeroset and will start the timer function at each defrost start. When the time has expired the function will start a defrost. 
The function is used as a simple defrost start, or it may be used as a safeguard if the normal signal fails to appear. 
If master/slave defrost without clock function or without data communication is used, the interval time will be used as max. time between defrosts. 
If a defrost start via data communcation does not take place, the interval time will be used as max. time between defrosts.
When there is defrost with clock function or data communication, the interval time must be set for a somewhat longer period of time than the planned one.  In connection with power failure the interval time will be maintained, and when the power returns the interval time will continue from the maintained value. 
he interval time is not active when set to 0","LIC001","1,2,3","0","1.0","","Id_1054098","1054098"
"M24","d05","Main menu|Defrost control","Main menu|Defrost control","Time staggering power up","Time staggering power up","1004","0.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Time staggering for defrost cutins during start-up 
The function is only relevant if you have several refrigeration appliances or groups where you want the defrost to be staggered in relation to one another. The function is furthermore only relevant if you have chosen defrost with interval start. The function delays the interval time by the set number of minutes, but it only does it once, and this at the very first defrost taking place when voltage is connected to the controller. 
The function will be active after each and every power failure.","LIC001","1,2,3","0","1.0","","Id_1054099","1054099"
"M13","d18","Main menu|Defrost control","Main menu|Defrost control","Max thermostat runtime","Max thermostat runtime","1020","0.0","0.0","240.0","hours","0.0","Float","","","0","0","1","2","Defrost on demand – aggregate refrigeration time 
Set here is the refrigeration time allowed without defrosts. If the time is passed, a defrost will be started. With setting = 0 the function is cut out.","LIC001","1,2,3","0","1.0","","Id_1054107","1054107"
"M13","d16","Main menu|Defrost control","Main menu|Defrost control","Pump down delay","Pump down delay","1018","0.0","0.0","60.0","minutes","0.0","Float","","","0","0","1","2","Set the time where the evaporator is emptied of refrigerant prior to the defrost.","LIC001","1,2,3","0","1.0","","Id_1054088","1054088"
"M13","d23","Main menu|Defrost control","Main menu|Defrost control","Hot gas injection delay","Hot gas injection delay","1037","0.0","0.0","60.0","minutes","0.0","Float","","","0","0","1","2","","LIC001","1,2,3","0","1.0","Id_1053441 == 5","Id_1054089","1054089"
"M24","d06","Main menu|Defrost control","Main menu|Defrost control","Drip off time","Drip off time","1005","0.0","0.0","60.0","minutes","0.0","Float","","","0","0","1","2","Here you set the time that is to elapse from a defrost and until the compressor is to start again. (The time when water drips off the evaporator).","LIC001","1,2,3","0","1.0","","Id_1054091","1054091"
"M13","o16","Main menu|Defrost control","Main menu|Defrost control","Max hold time","Max hold time","2020","20.0","0.0","360.0","minutes","0.0","Float","","","0","0","1","2","Max. standby time after coordinated defrost 
When a controller has completed a defrost it will wait for a signal which tells that the refrigeration may be resumed. If this signal fails to appear for one reason or another, the controller will itself start the refrigeration when this standby time has elapsed.","LIC001","1,2,3","0","1.0","","Id_1054090","1054090"
"M13","d17","Main menu|Defrost control","Main menu|Defrost control","Drain delay","Drain delay","1019","0.0","0.0","60.0","minutes","0.0","Float","","","0","0","1","2","Drain delay (only in connection with hotgas) 
Set the time where the evaporator is emptied of condensed refrigerant after the defrost.","LIC001","1,2,3","0","1.0","Id_1053441 == 5","Id_1054092","1054092"
"M13","d09","Main menu|Defrost control","Main menu|Defrost control","Fan ctrl. during defrost","Fan ctrl. during defrost","1008","1.0","0.0","3.0","","0.0","Enum","0:OFF,1:ON,2:OFF at drip,3:OFF at high temp","0:OFF,1:ON,2:OFF at drip,3:OFF at high temp","0","0","1","2","Fan cut in during defrost 
Here you can set whether fan is to operate during defrost.
0: Stopped (Runs during pump down)

1: Running (stopped during  ""fan delay"")

2: Running during pump down and defrost. After that stopped

3: Running during pump down and defrost until defrost stop sensor reaches fan stop temperature limit","LIC001","1,2,3","0","1.0","","Id_1054093","1054093"
"M24","d07","Main menu|Defrost control","Main menu|Defrost control","Fan start delay","Fan start delay","1007","0.0","0.0","60.0","minutes","0.0","Float","","","0","0","1","2","Delay of fan start after defrost
Here you set the time that is to elapse from compressor start after a defrost and until the fan may start again. (The time when water is “tied” to the evaporator).","LIC001","1,2,3","0","1.0","","Id_1054094","1054094"
"M13","d08","Main menu|Defrost control","Main menu|Defrost control","Fan start temp.","Fan start temp.","1006","-5.0","-50.0","10.0","°C","0.0","Float","","","0","0","1","2","The fan may also be started a little earlier than mentioned under “Delay of fan start after defrost”, if the defrost sensor S5 registers a lower value than the one set here.","LIC001","1,2,3","0","10.0","","Id_1054095","1054095"
"M13","d41","Main menu|Defrost control","Main menu|Defrost control","Fan stop temp.","Fan stop temp.","1059","0.0","-20.0","20.0","°C","0.0","Float","","","0","0","1","2","If the fan control during defrost has been set up for it, the fans can be stopped during the defrost if the defrost sensor exceeds the set temperature limit","LIC001","1,2,3","0","10.0","Id_1054093 == 3","Id_1054096","1054096"
"M13","d27","Main menu|Defrost control","Main menu|Defrost control","Railheat at defrost","Railheat at defrost","1045","1.0","0.0","2.0","","0.0","Enum","0:OFF,1:ON,2:Normal ctrl.","0:OFF,1:ON,2:Normal ctrl.","0","0","1","2","Define how railheat is controlled during defrost
0: Railheat is OFF all the time
1: Railheat is ON all the time
2: Normal railheat control","LIC001","1,2,3","0","1.0","Id_1053441 < 8 || (Id_1053441 == 9 && (Id_1056110 == 4 || Id_1056125 == 4 || Id_1056140 == 4 || Id_1056155 == 4 || Id_1056170 == 4))","Id_1054179","1054179"
"M13","d40","Main menu|Defrost control","Main menu|Defrost control","Display delay after defrost","Display delay after defrost","1058","30.0","5.0","240.0","minutes","0.0","Float","","","0","0","1","2","Set the maximum time the display should show the defrost code ""-d-"" after a defrost. The normal temperature readout is normally started when the temperature in the case is OK again or if a high temperature alarm is raised.","LIC001","1,2,3","0","1.0","","Id_1054101","1054101"
"M13","d21","Main menu|Defrost control","Main menu|Defrost control","Adaptive defrost mode","Adaptive defrost mode","1029","0.0","0.0","4.0","","0.0","Enum","0:OFF,1:Monitoring,2:Skip day,3:Skip day/night,4:Full adaptive","0:OFF,1:Monitoring,2:Skip day,3:Skip day/night,4:Full adaptive","0","0","1","2","An adaptive defrosting is an extra defrost in addition to the scheduled defrosts or skips a scheduled defrost.  
Here the adaptive defrost is set for when it can come into operation if the need arises: 
0: Never, 
1: Never, but triggers an alarm in the case of icing up 
2: Scheduled defrosts during day time can be skipped. 
3: Scheduled defrosts during day and night time can be skipped. 
4: All schedules are carried out + extra if it is registered that it is required. 
(Temporary setting to 0FF will reset the recorded values.)","LIC001","1,2,3","0","1.0","","Id_1054105","1054105"
"M15","t00","Main menu|Defrost schedules","Main menu|Defrost schedules","Defrost schedule","Defrost schedule","1200","0.0","0.0","1.0","","0.0","Enum","0:No,1:Yes","0:No,1:Yes","0","0","1","2","","LIC001","1,2,3","0","1.0","","Id_1054133","1054133"
"M15","t01","Main menu|Defrost schedules","Main menu|Defrost schedules","Def. start 1/Hours","Def. start 1/Hours","1201","0.0","0.0","23.0","hours","0.0","Float","","","0","0","1","2","","LIC001","1,2,3","0","1.0","Id_1054133 > 0","Id_1054141","1054141"
"M15","t11","Main menu|Defrost schedules","Main menu|Defrost schedules","Def. start 1/Minutes","Def. start 1/Minutes","1211","0.0","0.0","59.0","minutes","0.0","Float","","","0","0","1","2","","LIC001","1,2,3","0","1.0","Id_1054133 > 0","Id_1054142","1054142"
"M15","t02","Main menu|Defrost schedules","Main menu|Defrost schedules","Def. start 2/Hours","Def. start 2/Hours","1202","0.0","0.0","23.0","hours","0.0","Float","","","0","0","1","2","","LIC001","1,2,3","0","1.0","Id_1054133 > 0","Id_1054143","1054143"
"M15","t12","Main menu|Defrost schedules","Main menu|Defrost schedules","Def. start 2/Minutes","Def. start 2/Minutes","1212","0.0","0.0","59.0","minutes","0.0","Float","","","0","0","1","2","","LIC001","1,2,3","0","1.0","Id_1054133 > 0","Id_1054144","1054144"
