ParameterName,DB_Menucode,KP_Menucode,Result,DB_DefaultValue,KP_DefaultValue,Result,DB_MinValue,KP_MinValue,Result,DB_MaxValue,KP_MaxValue,Result,DB_Unit,KP_Unit,Result,DB_Info,KP_Info,Result
Button 1 Short Config,b1C,b1C,True,noP.png,noP,False,0,,False,9,,False,,,True,"The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.",True
Button 1 Long Config,b1L,b1L,True,PoF.png,PoF,False,0,,False,12,,False,,,True,"The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.",True
Button 2 Short Config,b2C,b2C,True,dEF.png,dEF,False,0,,False,9,,False,,,True,"The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.",True
Button 2 Long Config,b2L,b2L,True,INf.png,INf,False,0,,False,12,,False,,,True,"The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.",True
Button 3 Short Config,b3C,b3C,True, tP.png, tP,False,0,,False,9,,False,,,True,"The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.",True
Button 3 Long Config,b3L,b3L,True,ECo.png,ECo,False,0,,False,12,,False,,,True,"The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.","The buttons can be programmed as follows:
Short press function Long press function
'noP': not operating
'tP': increase set point
'tn': decrease set point
'ECo': toggle Eco mode
'Lig': toggle light
'dEF': toggle defrost
'SuP': toggle super-cool/pull down
'diP' : increase display intensity
'din' : decrease display intensity
'CFA': toggle °C and °F
'no': not operating
'tP': increase set point
'tn': decrease set point
'ECo': toggle Eco mode
'Lig': toggle light
'dEF': toggle defrost
'SuP': toggle super-cool/pull down
'diP': increase display intensity
'din': decrease display intensity
'CFA': toggle °C and °F
'PoF': ERC power ON/OFF
'HoL': enter holiday mode
'inF': enter info menu
'tEc': Toggle Winter & Summer Eco mode
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.",False
Button 4 Short Config,b4C,b4C,True, tn.png, tn,False,0,,False,9,,False,,,True,"The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.",True
Button 4 Long Config,b4L,b4L,True,Lig.png,Lig,False,0,,False,12,,False,,,True,"The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
 NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
 NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only.",True
Button 5 Short Config,b5C,b5C,True,noP.png,noP,False,0,,False,4,,False,,,True,"Short press function Long Press function
""noP"": not operating
""ECo"": toggle ECO mode
""SuP"": toggle super-cool/pull down
""Lig"": toggle light
""dEF"": toggle defrost
""noP"": Not operating
""ECo"": Toggle Eco mode
""SuP"": Toggle Super-Cool /Pull-down
""Lig"": Toggle light
""dEF"": Toggle defrost
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode","Short press function Long Press function
""noP"": not operating
""ECo"": toggle ECO mode
""SuP"": toggle super-cool/pull down
""Lig"": toggle light
""dEF"": toggle defrost
""noP"": Not operating
""ECo"": Toggle Eco mode
""SuP"": Toggle Super-Cool /Pull-down
""Lig"": Toggle light
""dEF"": Toggle defrost
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode",True
Button 5 Long Config,b5L,b5L,True,noP.png,noP,False,0,,False,6,,False,,,True,"Short press function Long Press function
""noP"": not operating
""ECo"": toggle ECO mode
""SuP"": toggle super-cool/pull down
""Lig"": toggle light
""dEF"": toggle defrost
""noP"": Not operating
""ECo"": Toggle Eco mode
""SuP"": Toggle Super-Cool /Pull-down
""Lig"": Toggle light
""dEF"": Toggle defrost
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode","Short press function Long Press function
""noP"": not operating
""ECo"": toggle ECO mode
""SuP"": toggle super-cool/pull down
""Lig"": toggle light
""dEF"": toggle defrost
""noP"": Not operating
""ECo"": Toggle Eco mode
""SuP"": Toggle Super-Cool /Pull-down
""Lig"": Toggle light
""dEF"": Toggle defrost
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode",True
Pass-word level1,PS1,PS1,True,0,0,True,0,0,True,999,999,True,,,True,"Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes.","Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes.",True
Pass-word level2,PS2,PS2,True,0,0,True,0,0,True,999,999,True,,,True,"Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes.","Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes.",True
Pass-word level3,PS3,PS3,True,0,0,True,0,0,True,999,999,True,,,True,"Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes.","Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes.",True
OEM Code Low,oEL,oEL,True,0,0,True,0,0,True,999,999,True,,,True,OEM code Low,OEM code Low,True
OEM Code middle,oEn,oEn,True,0,0,True,0,0,True,999,999,True,,,True,OEM code Middle,OEM code Middle,True
OEM Code High,oEH,oEH,True,0,0,True,0,0,True,999,999,True,,,True,OEM code High,OEM code High,True
Parameter Version,PAr,PAr,True,0,0,True,-32768,-32768,True,32767,32767,True,,,True,"Parameter version
OEM parameter version number [requires EKA copy key update].","Parameter version
OEM parameter version number [requires EKA copy key update].",True
Show Compressor Symbol,SCS,SCS,True,Yes,Yes,True,0,,False,1,,False,,,True,"Show compressor symbol
""no"": compressor symbol will not show on display.
""yES"": show compressor symbol on display.","Show compressor symbol
""no"": compressor symbol will not show on display.
""yES"": show compressor symbol on display.",True
Show Fan Symbol,SFS,SFS,True,Yes,Yes,True,0,,False,1,,False,,,True,"Show Fan symbol
""no"": san symbol will not show on display.
""yES"": show fan symbol on display.","Show Fan symbol
""no"": san symbol will not show on display.
""yES"": show fan symbol on display.",True
Show Defrost Symbol,SdS,SdS,True,Yes,Yes,True,0,,False,1,,False,,,True,"Show Defrost symbol
""no"": defrost symbol will not show on display.
""yES"": show defrost symbol on display.","Show Defrost symbol
""no"": defrost symbol will not show on display.
""yES"": show defrost symbol on display.",True
Show ECO Symbol,SES,SES,True,Yes,Yes,True,0,,False,1,,False,,,True,"Show ECO symbol
""no"": ECO symbol will not show on display.
""yES"": show ECO symbol on display.","Show ECO symbol
""no"": ECO symbol will not show on display.
""yES"": show ECO symbol on display.",True
Info Menu Display Item,idP,idP,True,15,15,True,0,0,True,15,15,True,,,True,,,True
Show Pull Down,SSC,SSC,True,No,No,True,0,,False,1,,False,,,True,"Show Pull down state
If set to ""yES"", this parameter causes the display to show SC when the
system is in pull down mode.
If set to ""nO"", the temperature continues to be displayed.","Show Pull down state
If set to ""yES"", this parameter causes the display to show SC when the
system is in pull down mode.
If set to ""nO"", the temperature continues to be displayed.",True
Access Set point,SEt,SEt,True,63,RW RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Set point adjustment ratio,SPr,SPr,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Differential,diF,diF,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access High Set point,HSE,HSE,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Low Set point,LSE,LSE,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Initial cut in,iCi,iCi,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Fan control method,FCt,FCt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Fan On Delay,Fod,Fod,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Fan Stop delay,FSd,FSd,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Fan On Cycle,FoC,FoC,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Fan Stop Cycle,FSC,FSC,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Fan Minimum Stop time,FSt,FSt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Delta T For Fan cut in,FdC,FdC,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Fan Stop on door open,Fdt,Fdt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Cabinet Light Control Source,CLC,CLC,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Light off delay,Lod,Lod,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Pull-down Initiate Temperature,Pit,Pit,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Pull-down Cycling,PCy,PCy,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Pull-down defrost Interval,Pdi,Pdi,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Pull-down duration,Pdd,Pdd,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Pull-down limit temp,PLt,PLt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Pull-down reduction temp Delta T,Prt,Prt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Def. type,dFt,dFt,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Adaptive defrost,Add,Add,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Def terminate temp,dtt,dtt,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Def reset temp,drt,drt,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Def Min Interval,dii,dii,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Def Max Interval,dAi,dAi,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Def Min Time,dit,dit,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Def Max time,dAt,dAt,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Drip off time,dot,dot,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Fan delay after Defrost,Fdd,Fdd,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Fan start Temp,Ftd,Ftd,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Defrost Fan on ,dFA,dFA,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Defrost on compressor time,dCt,dCt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Defrost by Comp. running time,doC,doC,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Defrost start evaporator temp.,dEt,dEt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Defrost Delta T,ddt,ddt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Initial Defrost Interval,idi,idi,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Initial Defrost Duration,idd,idd,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Voltage protection,uPt,uPt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Minimum Cutin voltage,uLi,uLi,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Minimum cut-out voltage,uLo,uLo,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Maximum voltage,uHi,uHi,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Sensor Error Type,EHd,EHd,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Error run time,Ert,Ert,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Error stop time,ESt,ESt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Min Stop time,CSt,CSt,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Min run time,Crt,Crt,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Max Off time,Cot,Cot,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Compressor door open delay,Cdd,Cdd,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access System resume after door open,Srt,Srt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Power On Delay,Pod,Pod,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Power-on temperature,Pot,Pot,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Condenser Alarm Limit,CAL,CAL,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Condenser Block Limit,CbL,CbL,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Condenser OK limit,CoL,CoL,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Condenser Low Temp. Limit,CLL,CLL,True,60,-- RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Display intensity auto control,diC,diC,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Display Intensity,din,din,True,63,RW RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Display Unit,CFu,CFu,True,63,RW RW RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Temp sensor to display,trS,trS,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Display Resolution,rES,rES,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Display Range Limit,rLt,rLt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Display Delay,ddL,ddL,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Display Offset,doF,doF,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
Access Lock-time After defrost,dLt,dLt,True,52,-- RO RW,False,2,,False,15,,False, , ,True,Read/write access level settings,Read/write access level settings,True
